track_uri,name,artists_names,song_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artists_popularities,artists_genres,artists_followers,predicted_mood
open.spotify.com/track/5OMUXgfXsSukZ0zxelpC3b,Raanjhanaa,A.R. Rahman,70,2013-05-31,0.673,0.714,9.0,-8.042,1.0,0.039,0.111,0.0,0.0858,0.78,112.941,254653,4,81,filmi,31422191,happy
open.spotify.com/track/7uUahoeqGNRMbpdeiLj1rS,Panic Room,Au/Ra,70,2018-02-09,0.495,0.426,8.0,-9.434,1.0,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,237773,4,67,alt z,485480,sad
open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf,Tú Foto,Ozuna,70,2017-08-25,0.748,0.565,7.0,-5.895,1.0,0.0476,0.164,0.00169,0.103,0.812,175.92,193227,4,89,puerto rican pop,36210630,happy
open.spotify.com/track/2c3KCGq6UojB2c8UAFrRON,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Gorillaz,70,2022-11-18,0.716,0.897,4.0,-7.185,0.0,0.0629,0.012,0.262,0.325,0.358,127.03,274142,4,84,alternative hip hop,10267756,energetic
open.spotify.com/track/0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),Tory Lanez,70,2019-11-15,0.464,0.547,7.0,-8.137,0.0,0.339,0.0511,0.0,0.155,0.423,67.003,221492,4,82,canadian hip hop,5338300,calm
open.spotify.com/track/3ZBeHiRJUj1vdiU8zzGPgb,WYD Now?,Sadie Jean,70,2021-12-10,0.378,0.334,1.0,-10.993,1.0,0.304,0.776,0.0,0.115,0.496,181.296,144667,4,62,,134782,calm
open.spotify.com/track/608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,70,1975,0.655,0.606,7.0,-10.385,1.0,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,4,77,album rock,9319860,happy
open.spotify.com/track/714hERk9U1W8FMYkoC83CO,You Sexy Thing,Hot Chocolate,70,1975,0.791,0.733,5.0,-5.465,1.0,0.0633,0.523,0.0016,0.167,0.962,105.853,244920,4,58,classic uk pop,243856,happy
open.spotify.com/track/25tZHMv3ctlzqDaHAeuU9c,The Great Gig In The Sky - 2011 Remastered Version,Pink Floyd,70,1973-03-01,0.274,0.195,5.0,-15.289,1.0,0.0339,0.753,0.739,0.0774,0.168,115.227,284413,4,81,album rock,18700663,calm
open.spotify.com/track/6Tsu3OsuMz4KEGKbOYd6A0,Hypnotize - 2007 Remaster,The Notorious B.I.G.,70,2007-03-05,0.895,0.694,9.0,-4.384,1.0,0.275,0.176,0.0,0.292,0.632,93.944,230000,4,80,east coast hip hop,8721925,happy
open.spotify.com/track/4VywXu6umkIQ2OS0m1I79y,Better Together,Jack Johnson,70,2005-01-01,0.868,0.347,5.0,-9.529,1.0,0.0536,0.308,2e-05,0.11,0.659,110.059,207680,4,77,neo mellow,3597595,calm
open.spotify.com/track/1w2Nnj1HEUgoOglVRWfZj8,Me cuesta tanto olvidarte,Mecano,70,1986-06-16,0.516,0.228,9.0,-13.467,1.0,0.0363,0.923,0.0,0.155,0.502,149.247,174947,4,67,latin pop,1558240,calm
open.spotify.com/track/3aEDTqPcVXDiuKXaedAZgx,AWKWARD CAR DRIVE,Germ,70,2019-03-08,0.81,0.438,8.0,-9.587,1.0,0.58,0.0134,0.0,0.0851,0.137,82.943,109898,4,70,dark trap,132607,calm
open.spotify.com/track/1FBi1YWCAxlRmfuUbMINqO,Runaway,Lil Peep,70,2018-11-09,0.399,0.591,6.0,-8.792,0.0,0.052,0.44,0.0616,0.446,0.175,79.892,192760,3,84,emo rap,9857163,calm
open.spotify.com/track/5kIcrM3QVD4BQPFMszQnU1,¡Corre!,Jesse & Joy,70,2011-12-06,0.479,0.477,11.0,-6.886,1.0,0.0363,0.127,0.0,0.15,0.127,151.97,288893,4,75,latin arena pop,7535648,sad
open.spotify.com/track/2VWBdFsDJVGlRTdz4PvYwy,Dive - Recorded At Sound Stage Nashville,Luke Combs,70,2018-03-07,0.742,0.363,1.0,-8.188,1.0,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260863,3,86,contemporary country,8248407,sad
open.spotify.com/track/2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,My Chemical Romance,70,2006-10-23,0.467,0.883,2.0,-3.679,0.0,0.106,0.000321,0.000152,0.125,0.309,122.252,299227,4,78,emo,7535142,energetic
open.spotify.com/track/2IO7yf562c1zLzpanal1DT,Gasoline,Halsey,70,2015-08-28,0.731,0.58,10.0,-7.328,0.0,0.0399,0.223,0.0,0.129,0.319,119.997,199593,4,84,dance pop,19839462,happy
open.spotify.com/track/4M1lEbqPzlEw1JYWB6aE7K,Estoy Aquí,Shakira,70,1995-10-06,0.732,0.814,2.0,-7.716,1.0,0.0402,0.0307,0.0,0.0691,0.782,116.973,232467,4,92,colombian pop,28191070,happy
open.spotify.com/track/2xCkiGqGMkAIg6fQTag51C,Sino,Unique Salonga,70,2018-08-06,0.676,0.43,11.0,-10.563,1.0,0.0232,0.169,0.0309,0.109,0.226,104.982,280427,4,57,opm,357864,calm
open.spotify.com/track/7zjEyeBsaw9gV0jofJLfOM,Livin It Up (with Post Malone & A$AP Rocky),Young Thug,70,2021-10-15,0.767,0.313,7.0,-12.059,1.0,0.0798,0.838,0.0,0.105,0.765,82.582,210907,4,86,atl hip hop,8136774,calm
open.spotify.com/track/1cktZnxiONH0hR6Q3DKy8h,Drink In My Hand,Eric Church,70,2011-01-01,0.626,0.913,0.0,-4.452,1.0,0.0318,0.00635,0.0,0.293,0.946,113.044,191307,4,74,contemporary country,3704139,happy
open.spotify.com/track/3LmvfNUQtglbTrydsdIqFU,We Belong Together,Mariah Carey,70,2005-04-12,0.837,0.462,0.0,-7.89,1.0,0.0601,0.0339,0.0,0.09,0.762,139.986,201400,4,79,dance pop,8844943,happy
open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,70,2019-08-16,0.855,0.651,0.0,-8.044,0.0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4,86,atl hip hop,8136774,happy
open.spotify.com/track/5UJsYyBi0CdSJl0ul5aTgO,El Problema,Ricardo Arjona,70,2002,0.626,0.714,0.0,-3.824,1.0,0.0259,0.507,0.000851,0.101,0.484,99.907,330373,4,78,cantautor,11425367,energetic
open.spotify.com/track/4EuaDcxHmHKS6gZ5iuGba0,Joy Of My Life,Chris Stapleton,70,2020-11-13,0.63,0.485,3.0,-8.955,1.0,0.0299,0.223,0.0535,0.103,0.398,149.23,274520,4,79,contemporary country,5503158,sad
open.spotify.com/track/2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,Coldplay,70,2011-10-24,0.425,0.732,9.0,-6.883,1.0,0.0396,0.00194,0.0103,0.171,0.333,117.98,240796,4,89,permanent wave,43047939,energetic
open.spotify.com/track/6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,Simple Plan,70,2018-04-06,0.527,0.834,1.0,-5.531,1.0,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,4,69,canadian pop punk,3368489,energetic
open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,70,2017-06-22,0.609,0.668,7.0,-4.284,1.0,0.0367,0.0552,0.0,0.167,0.811,80.924,288600,4,78,hip hop,9480628,happy
open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,70,2020-10-02,0.758,0.598,0.0,-5.695,0.0,0.0868,0.16,0.0,0.295,0.658,149.836,184905,4,63,nz pop,109889,happy
open.spotify.com/track/5mpUKTdskZea0gStWzeHUZ,Unsainted,Slipknot,70,2019-08-09,0.427,0.946,7.0,-2.188,1.0,0.0469,0.000118,0.0253,0.0604,0.237,101.305,260773,4,80,alternative metal,9414836,energetic
open.spotify.com/track/1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,Disturbed,70,2015-08-21,0.322,0.28,6.0,-9.367,0.0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,4,75,alternative metal,5908245,sad
open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn,Kenangan Manis,Pamungkas,70,2018-07-15,0.604,0.678,4.0,-7.331,1.0,0.0304,0.0511,0.00169,0.0945,0.721,139.974,207938,4,70,indonesian singer-songwriter,4407296,happy
open.spotify.com/track/2ToW7zhGCrVrLU4fiKj9U1,Cleopatra,The Lumineers,70,2016-04-08,0.536,0.775,8.0,-6.765,1.0,0.0394,0.228,0.000143,0.0947,0.485,151.393,201413,4,78,folk-pop,5077609,happy
open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,70,2017-04-07,0.587,0.711,1.0,-6.33,1.0,0.42,0.171,0.0,0.125,0.381,98.008,254694,4,68,detroit hip hop,3293961,energetic
open.spotify.com/track/1S7ca5mJlpHn7GCE88jejz,Shootout (Slowed + Reverb),Izzamuzzic,70,2022-07-08,0.722,0.543,2.0,-9.789,0.0,0.0692,0.355,0.411,0.0963,0.315,137.143,140143,4,66,kazakh pop,85794,calm
open.spotify.com/track/6LHhaWs0HzuPhflDWiVtp1,I duckinf hatw you,Ghostemane,70,2019-06-19,0.671,0.962,4.0,-5.509,1.0,0.481,0.0729,0.00663,0.376,0.183,114.003,117895,4,73,dark trap,3093487,energetic
open.spotify.com/track/3fRIuTih8bzc0vtY9fHhvF,Talento De Televisión,Willie Colón,70,2010-06-08,0.779,0.796,2.0,-6.675,1.0,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,279320,4,69,salsa,1514435,happy
open.spotify.com/track/1iatbSLJGSR9wYz3knoCF2,V16,Martinwhite,70,2022-06-16,0.795,0.858,11.0,-4.302,0.0,0.0687,0.0151,0.0213,0.0706,0.798,103.939,119107,4,55,,12720,happy
open.spotify.com/track/7gl5qUaVpN6xOg4mkzGHSl,classical phonk,0to8,70,2022-11-11,0.677,0.973,7.0,-2.568,0.0,0.0342,0.00142,0.933,0.225,0.536,124.999,86160,3,63,phonk brasileiro,24240,happy
open.spotify.com/track/2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,70,2009-09-07,0.839,0.804,1.0,-2.513,1.0,0.0329,0.0192,0.0,0.331,0.888,122.973,239987,4,70,dance pop,2989525,happy
open.spotify.com/track/6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,70,2022-01-21,0.63,0.91,10.0,-2.681,0.0,0.058,0.0231,1.91e-06,0.125,0.525,123.017,167142,4,75,dance pop,1537328,energetic
open.spotify.com/track/09eWF5r8kasfOEp8RFRQLv,Serana,For Revenge,70,2020-01-30,0.429,0.709,2.0,-5.54,1.0,0.0297,0.0264,0.0137,0.135,0.26,130.046,251077,4,68,bandung indie,228076,energetic
open.spotify.com/track/03ThZweiBWFP8tOGsk6QMO,Russian Cream,Key Glock,70,2018-02-02,0.867,0.774,11.0,-5.791,0.0,0.315,0.11,0.0,0.157,0.549,130.007,142498,4,77,hip hop,1531343,energetic
open.spotify.com/track/7kjEqI6eZ7YlFrGhxixnlN,ANTES QUE SE ACABE,Bad Bunny,70,2020-11-27,0.693,0.549,2.0,-6.098,1.0,0.0577,0.505,4.73e-05,0.324,0.473,139.988,221187,4,98,reggaeton,67091189,sad
open.spotify.com/track/6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,70,1976-12-08,0.667,0.755,9.0,-7.246,1.0,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220,4,77,album rock,9319860,happy
open.spotify.com/track/1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,Katy Perry,70,2008-06-17,0.706,0.841,7.0,-3.956,1.0,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4,86,dance pop,26145315,happy
open.spotify.com/track/4Jv7lweGIUOFQ7Oq2AtAh9,I Follow Rivers - The Magician Remix,Lykke Li,70,2011-10-10,0.786,0.696,9.0,-5.796,0.0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,280070,4,69,art pop,1809599,energetic
open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),Lil Mosey,70,2019-11-08,0.748,0.648,10.0,-6.445,0.0,0.0816,0.484,0.0,0.126,0.726,139.952,123560,4,71,melodic rap,5029928,calm
open.spotify.com/track/3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,Ice Cube,70,1994-11-22,0.934,0.735,1.0,-6.668,1.0,0.251,0.031,8.6e-06,0.107,0.768,101.368,273107,4,77,conscious hip hop,6755247,happy
open.spotify.com/track/4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,Mountain,70,1970,0.581,0.624,9.0,-8.346,1.0,0.0777,0.0987,0.0,0.0411,0.637,139.714,151293,4,56,album rock,275562,calm
open.spotify.com/track/0hTenOns6LBffrOtLg3rMe,i can see clearly,Lil Darkie,70,2020-12-25,0.705,0.619,8.0,-6.208,1.0,0.0493,0.206,0.000986,0.139,0.39,93.031,193548,4,73,glitchcore,1379226,calm
open.spotify.com/track/3SnGymj6ijE2iuUfWxLo1q,I'm Coming Out,Diana Ross,70,1980-05-22,0.72,0.828,5.0,-9.211,1.0,0.0462,0.185,0.429,0.0839,0.768,110.071,323347,4,68,adult standards,1575743,happy
open.spotify.com/track/4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,70,2019-04-12,0.69,0.714,7.0,-5.948,1.0,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187027,4,85,australian dance,25954076,energetic
open.spotify.com/track/4rkUEE5iTzG0szS8k8QzqR,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,70,2015-04-14,0.383,0.616,5.0,-7.118,1.0,0.0515,0.314,7.21e-06,0.11,0.48,147.625,208667,4,72,dance pop,11042419,sad
open.spotify.com/track/5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,ScHoolboy Q,70,2014-01-01,0.749,0.865,3.0,-5.228,1.0,0.0413,0.00536,0.0,0.198,0.371,111.914,216013,4,74,gangster rap,4447153,energetic
open.spotify.com/track/3Y7fpFZbHLpAvWJJYGehz0,Follow The Sun,Xavier Rudd,70,2012-01-01,0.611,0.394,0.0,-10.757,1.0,0.0416,0.534,4.68e-05,0.108,0.202,123.941,256267,4,62,australian indie folk,656088,sad
open.spotify.com/track/5lfWrciYtohtIMVDVZd0Rf,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",Calvin Harris,70,2022-07-15,0.81,0.733,9.0,-6.338,1.0,0.0444,0.276,6.73e-06,0.288,0.9,125.975,229283,4,87,dance pop,23290302,happy
open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo (feat. Ozuna),Wisin,70,2017-12-01,0.744,0.859,11.0,-3.166,1.0,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,4,77,latin hip hop,8758579,happy
open.spotify.com/track/3K7Q9PHUWPTaknlbFPThn2,Celebration,Kool & The Gang,70,1980-09-29,0.885,0.664,1.0,-11.795,1.0,0.0524,0.145,0.0483,0.0767,0.906,121.632,298867,4,68,disco,2230980,happy
open.spotify.com/track/6aHoPULNO7pSL2ZfUY0bU8,Knock Knock,SoFaygo,70,2020-01-10,0.669,0.629,1.0,-6.032,0.0,0.0657,0.0485,0.0,0.346,0.683,125.935,139729,4,66,glitchcore,567352,happy
open.spotify.com/track/15DeqWWQB4dcEWzJg15VrN,Our Song,Taylor Swift,70,2006-10-24,0.668,0.672,2.0,-4.931,1.0,0.0303,0.111,0.0,0.329,0.539,89.011,201107,4,100,pop,71194980,sad
open.spotify.com/track/0sKEilrw1GrBlG6qsTCrP4,865,Morgan Wallen,70,2021-01-08,0.532,0.584,8.0,-5.254,1.0,0.0248,0.723,0.0,0.101,0.367,88.003,190680,4,93,contemporary country,5428604,sad
open.spotify.com/track/5SixeLvPsYpk7qq9lo5xYg,Have Mercy,Chlöe,70,2021-09-10,0.903,0.535,9.0,-6.434,1.0,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4,68,dance pop,274057,calm
open.spotify.com/track/2VFetGqLYq0Pc8ZtRYCaeL,In The Kitchen,Reneé Rapp,70,2022-11-11,0.364,0.294,0.0,-6.578,0.0,0.0504,0.833,0.0,0.264,0.125,79.477,227749,3,67,alt z,189381,calm
open.spotify.com/track/4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,70,2012-03-12,0.638,0.826,8.0,-4.968,1.0,0.0479,0.139,0.0,0.0803,0.649,124.072,227880,4,86,dance pop,26145315,energetic
open.spotify.com/track/6DHPLbudo5JXNdUlG7zDcC,Please Don't Go,Wyatt Flores,70,2022-07-15,0.683,0.554,6.0,-7.487,0.0,0.05,0.379,0.00011,0.0845,0.452,85.455,181499,4,59,,31085,calm
open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,Leave a Light On,Tom Walker,70,2017-10-13,0.586,0.624,5.0,-5.946,1.0,0.113,0.0153,1.78e-06,0.133,0.267,68.976,185863,4,69,indie anthem-folk,1035643,calm
open.spotify.com/track/01EzG8Qg7oQqYMTNV5YkOW,Cochinae,Julianno Sosa,70,2022-04-19,0.855,0.72,6.0,-7.953,1.0,0.0516,0.0626,0.0187,0.268,0.948,97.984,200816,4,68,urbano chileno,377088,happy
open.spotify.com/track/3aA6xB0tOilDDX17fIJ0Bl,Freak,Doja Cat,70,2020-08-07,0.688,0.716,7.0,-5.702,1.0,0.0385,0.0969,0.0,0.0989,0.373,116.912,284480,3,87,dance pop,24974244,energetic
open.spotify.com/track/1ZozJfi8u9cO2Ob8KwiwNT,Higher,Creed,70,1999-01-01,0.459,0.83,2.0,-6.254,1.0,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,316733,4,69,alternative metal,2886792,energetic
open.spotify.com/track/2QUlMbvD9bL8wHqfsoqoet,Stop The World I Wanna Get Off With You,Arctic Monkeys,70,2013-09-02,0.661,0.73,6.0,-6.779,0.0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,191040,4,88,garage rock,19236004,happy
open.spotify.com/track/7szRiHu6r91o2Po9GTPN4c,Talkin' Tennessee,Morgan Wallen,70,2018-04-27,0.702,0.711,6.0,-6.697,0.0,0.0248,0.568,0.0,0.104,0.498,99.988,221880,4,93,contemporary country,5428604,happy
open.spotify.com/track/5nzEilkVhvnCD0xpW3raTy,No Dejes Que...,Caifanes,70,1992-06-08,0.613,0.898,2.0,-7.593,1.0,0.0368,0.429,1.29e-06,0.272,0.763,134.033,279160,4,70,latin alternative,3221949,happy
open.spotify.com/track/4HAtRUbOtuIkvTSUhDr8sV,La Venia Bendita,Marco Antonio Solís,70,1997-01-01,0.488,0.367,0.0,-7.926,1.0,0.0317,0.132,0.0,0.369,0.491,152.189,191640,3,76,grupera,6190602,calm
open.spotify.com/track/5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,70,1994-03-01,0.654,0.611,2.0,-10.45,1.0,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,4,68,alternative rock,1420224,happy
open.spotify.com/track/5Uel5PmPBZICA0TQTI912U,Ay Mi Dios,IAmChino,70,2016-02-22,0.761,0.829,0.0,-3.203,0.0,0.0682,0.169,0.0,0.189,0.814,92.034,252003,4,57,cubaton,88352,happy
open.spotify.com/track/7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals,70,1964-01-01,0.295,0.584,9.0,-6.696,0.0,0.0345,0.000385,0.218,0.0996,0.228,117.2,271280,3,65,album rock,2189066,sad
open.spotify.com/track/4iuNZTcvT9diFySSzVsnVS,When I See U,Fantasia,70,2006-12-09,0.569,0.596,8.0,-6.486,1.0,0.172,0.452,7.92e-05,0.205,0.754,93.135,217347,4,58,contemporary r&b,1912249,happy
open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z,Love Scars,Trippie Redd,70,2017-05-14,0.659,0.614,9.0,-7.32,0.0,0.0541,0.000404,0.0,0.123,0.26,119.405,143969,4,83,melodic rap,8559916,calm
open.spotify.com/track/0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,AFI,70,2006-06-06,0.308,0.873,8.0,-4.542,1.0,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587,4,63,alternative metal,838014,energetic
open.spotify.com/track/5kUqU9uLc98ndpJiqieN8K,Bruises,Reneé Rapp,70,2023-02-24,0.496,0.345,9.0,-7.893,1.0,0.15,0.728,0.0,0.0687,0.151,180.719,161470,4,67,alt z,189381,calm
open.spotify.com/track/08XWh5c0BMyD1nKVxxl91z,Fountains (with Tems),Drake,70,2021-09-03,0.843,0.485,10.0,-8.735,0.0,0.195,0.181,0.0675,0.107,0.689,100.053,192418,4,97,canadian hip hop,73660940,calm
open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,MGMT,70,2007-12-14,0.438,0.94,2.0,-3.249,1.0,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,261000,3,75,alternative dance,2750820,energetic
open.spotify.com/track/78QcVmzxS0wIwuC2rpAauI,2/Catorce,Rauw Alejandro,70,2021-12-10,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084,205714,3,91,puerto rican pop,16261027,sad
open.spotify.com/track/26OhjtaTamFocE08t83ml6,"Psycho, Pt. 2",Russ,70,2016-11-08,0.766,0.548,10.0,-4.29,1.0,0.235,0.775,5.57e-06,0.1,0.424,82.944,161985,4,79,hawaiian hip hop,4763933,calm
open.spotify.com/track/4Z8HZSApeddaRM2ovivUj4,La Old Skul,Rauw Alejandro,70,2021-12-10,0.795,0.798,9.0,-2.357,0.0,0.08,0.532,1.02e-05,0.0869,0.397,104.912,214857,4,91,puerto rican pop,16261027,energetic
open.spotify.com/track/6r7ULK6c5CLVvImjTIztl1,Floor 555,XXXTENTACION,70,2018-03-16,0.695,0.686,9.0,-8.147,0.0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4,88,emo rap,41056818,calm
open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,Blood On My Jeans,Juice WRLD,70,2020-07-10,0.868,0.55,6.0,-6.417,1.0,0.226,0.183,0.0,0.109,0.464,117.943,154767,4,90,chicago rap,28492575,calm
open.spotify.com/track/5rAUZy2eDdegBxUVYxePK2,In The End - Mellen Gi Remix,Tommee Profitt,70,2019-03-22,0.618,0.611,7.0,-6.654,0.0,0.11,0.477,0.0333,0.162,0.224,88.07,218189,4,65,anthem worship,192327,calm
open.spotify.com/track/51YZAJhOwIC5Gg3jMbAmhZ,For Whom The Bell Tolls (Remastered),Metallica,70,1984-07-27,0.512,0.86,0.0,-6.145,1.0,0.0703,0.00631,0.00528,0.0652,0.258,117.909,309973,4,84,hard rock,24282818,energetic
open.spotify.com/track/2YodwKJnbPyNKe8XXSE9V7,Lithium,Nirvana,70,1991-09-26,0.678,0.656,7.0,-6.41,1.0,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053,4,82,grunge,17281704,happy
open.spotify.com/track/3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,70,1969-10-22,0.468,0.607,9.0,-11.367,1.0,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,4,78,album rock,13229245,happy
open.spotify.com/track/5mB0MGsRfKZALHrXjnktCK,La Célula Que Explota,Caifanes,70,1990-06-19,0.425,0.479,2.0,-12.22,1.0,0.0419,0.44,0.000109,0.378,0.279,123.217,215867,4,70,latin alternative,3221949,calm
open.spotify.com/track/18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,70,2018-11-30,0.572,0.155,6.0,-14.405,1.0,0.0344,0.835,0.000137,0.0906,0.0949,109.923,256689,3,81,modern alternative rock,6491624,sad
open.spotify.com/track/0OoNzMdPSgbkM5MkcuEZfm,Lock On Me (with Travis Scott & Future),Metro Boomin,70,2022-12-02,0.746,0.497,10.0,-8.313,1.0,0.227,0.511,2.2e-05,0.0988,0.169,93.971,174707,4,90,rap,3983089,calm
open.spotify.com/track/7lJoRyuNJtuiqTcKtuMuIR,Maçã Verde,MC Hariel,70,2020-10-09,0.582,0.531,10.0,-3.725,1.0,0.0905,0.0428,7.39e-06,0.1,0.169,85.322,164308,5,76,funk carioca,4401019,calm
open.spotify.com/track/5IKLwqBQG6KU6MP2zP80Nu,We Are Family - 1995 Remaster,Sister Sledge,70,1979-02-15,0.784,0.893,7.0,-5.153,0.0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,216733,4,61,dance pop,578358,happy
open.spotify.com/track/0YNtAadZvKBBEFARtfoCV8,Compass,The Neighbourhood,70,2018-11-02,0.7,0.82,5.0,-5.499,0.0,0.0329,0.238,0.318,0.658,0.667,109.998,167960,4,85,modern alternative rock,12085017,happy
open.spotify.com/track/2Q9nA56DKKJhj4cHMbHlAS,Ugliest,$uicideboy$,70,2021-08-13,0.752,0.55,5.0,-7.166,0.0,0.362,0.172,0.0148,0.14,0.405,174.073,178131,4,87,dark trap,5347787,calm
open.spotify.com/track/0AjcdGri5vhJsmZnduCEqd,October Passed Me By,girl in red,70,2022-10-14,0.445,0.367,0.0,-13.086,1.0,0.0452,0.761,0.075,0.0987,0.202,155.675,165592,4,76,bedroom pop,5883095,calm
open.spotify.com/track/02qcrVQ61nS94wWvLaiXGf,Me Olvidé De Los 2,Rels B,70,2020-12-26,0.722,0.37,8.0,-8.826,1.0,0.203,0.525,5.06e-06,0.146,0.306,97.059,179067,4,83,r&b en espanol,4932353,calm
open.spotify.com/track/3ihIZrJreMJPjQdNLrEXnP,In A Minute,Lil Baby,70,2022-04-07,0.643,0.605,4.0,-5.968,0.0,0.297,0.0336,0.0,0.112,0.145,84.216,200471,4,90,atl hip hop,13597923,calm
open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,Say My Name,David Guetta,70,2018-09-14,0.703,0.66,10.0,-5.119,0.0,0.123,0.137,0.0,0.192,0.79,95.031,198947,4,89,big room,25778023,happy
open.spotify.com/track/44U6wTQDkos958gqTbilSw,Balmain,Mc Daniel,70,2022-10-07,0.654,0.742,0.0,-5.025,0.0,0.0448,0.0802,0.0,0.367,0.453,120.049,197500,4,73,funk carioca,293491,energetic
open.spotify.com/track/1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,70,2014-09-22,0.782,0.589,0.0,-7.37,1.0,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960,4,72,contemporary country,4235368,happy
open.spotify.com/track/11BAVEGi1ivJ6JWLqKUNrZ,Catch & Release - Deepend Remix,Matt Simons,70,2015-09-30,0.838,0.536,1.0,-8.645,0.0,0.0478,0.555,0.000376,0.111,0.107,104.988,195173,4,62,neo-singer-songwriter,210696,calm
open.spotify.com/track/230wNo1dnexltKYQbsW7oD,772 Love,YNW Melly,70,2017-10-16,0.676,0.623,6.0,-7.297,0.0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,209489,4,74,melodic rap,8673270,happy
open.spotify.com/track/37EJtTS7jT5WUyXGZzrwnI,Santa Monica,Everclear,70,1995-01-01,0.491,0.942,7.0,-5.333,1.0,0.132,0.156,0.0,0.367,0.387,100.446,191507,4,60,alternative metal,885379,energetic
open.spotify.com/track/1Qrdlkgg9I4J7r3P4kZNwr,Missing You,John Waite,70,1984-01-01,0.552,0.552,11.0,-9.736,0.0,0.0364,0.052,0.0,0.046,0.593,208.571,269760,4,55,album rock,230654,happy
